"screen_name","created_at","tweet_id","text","extended_tweet","in_reply_to_screen_name","in_reply_to_status_id","retweet_count","favorite_count","truncated","language","in_reply_to_user_id"
"MicronTech","2020-05-06 21:47:52","1258151519859294208","We’re proud partners in this first-of-its-kind @wef portal, allowing manufacturing professionals to connect, build… https://t.co/1F4uggLjir","We’re proud partners in this first-of-its-kind @wef portal, allowing manufacturing professionals to connect, build… https://t.co/1F4uggLjir",,,"0","0",,"en",
"FOXTV","2020-05-06 21:47:59","1258151551282982912","Your Sign + The First Name of Your Fave FOX Character = Your Influencer Name

Aries: Sassy
Taurus: Cute
Gemini: Fei… https://t.co/XYqwUYs9Lu","Your Sign + The First Name of Your Fave FOX Character = Your Influencer Name

Aries: Sassy
Taurus: Cute
Gemini: Fei… https://t.co/XYqwUYs9Lu",,,"24","168",,"en",
"Paycom","2020-05-06 21:50:27","1258152169045405696","Today, for National Nurses' Day, we honor those who work tirelessly to keep us safe and healthy. Take time to thank… https://t.co/xb99h6CJ5k","Today, for National Nurses' Day, we honor those who work tirelessly to keep us safe and healthy. Take time to thank… https://t.co/xb99h6CJ5k",,,"1","5",,"en",
"Ecolab","2020-05-06 21:53:48","1258153013052690432",".@Newsweek, in partnership with @LeapfrogGroup, recognized our Hand Hygiene Compliance Monitoring System, Bioquell,… https://t.co/Xjc6oJvcWD",".@Newsweek, in partnership with @LeapfrogGroup, recognized our Hand Hygiene Compliance Monitoring System, Bioquell,… https://t.co/Xjc6oJvcWD",,,"3","7",,"en",
"TysonFoods","2020-05-06 21:54:23","1258153161740693504","From our on-staff medical providers to those partnering with us through Matrix Medical Network, we want to say… https://t.co/1WyDrXgVck","From our on-staff medical providers to those partnering with us through Matrix Medical Network, we want to say… https://t.co/1WyDrXgVck",,,"1","3",,"en",
"corteva","2020-05-06 21:58:52","1258154290591543296","#NEWS: $CTVA announces financial results for first quarter 2020. Read the press release: https://t.co/03S1xkdTcU https://t.co/ht3khsKVhw","#NEWS: $CTVA announces financial results for first quarter 2020. Read the press release: https://t.co/03S1xkdTcU https://t.co/ht3khsKVhw",,,"11","41",,"en",
"Nasdaq","2020-05-06 21:58:54","1258154295544942593","On this day in 1998, Steve Jobs introduced the iMac. 

Not only did this re-ignite the PC market, but it would star… https://t.co/0Ai2ieOfPH","On this day in 1998, Steve Jobs introduced the iMac. 

Not only did this re-ignite the PC market, but it would star… https://t.co/0Ai2ieOfPH",,,"8","26",,"en",
"SempraEnergy","2020-05-06 21:59:51","1258154534347522050","Thank you to our employees at @SoCalGas for #FuelingOurCommunities. https://t.co/wNrLkbP9YI","Thank you to our employees at @SoCalGas for #FuelingOurCommunities. https://t.co/wNrLkbP9YI",,,"2","13",,"en",
"nielsen","2020-05-06 22:00:01","1258154577473478662","Have you made a meal kit for dinner while staying at home? 🍽️

U.S. consumers spent around $100 million on meal kit… https://t.co/MulgUvftlq","Have you made a meal kit for dinner while staying at home? 🍽️

U.S. consumers spent around $100 million on meal kit… https://t.co/MulgUvftlq",,,"2","5",,"en",
"Corning","2020-05-06 22:00:01","1258154578090090496","#DidYouKnow hair-thin strands of glass are helping you work from home, teach and learn virtually, and stay in touch… https://t.co/pdHknQDWTq","#DidYouKnow hair-thin strands of glass are helping you work from home, teach and learn virtually, and stay in touch… https://t.co/pdHknQDWTq",,,"0","1",,"en",
"MolsonCoors","2020-05-06 22:00:06","1258154601049702403","Another piece of evidence that we're branching out beyond beer? Right here: 

https://t.co/P8yICHp13S","Another piece of evidence that we're branching out beyond beer? Right here: 

https://t.co/P8yICHp13S",,,"3","12",,"en",
"GoldmanSachs","2020-05-06 22:00:20","1258154660004802562","The sectors in China seeing the most recovery? “Consumer staples and construction,” says Trina Chen, co-head of $GS… https://t.co/D0GGGofwMj","The sectors in China seeing the most recovery? “Consumer staples and construction,” says Trina Chen, co-head of $GS… https://t.co/D0GGGofwMj",,,"3","13",,"en",
"brownforman","2020-05-06 22:00:21","1258154663666421761","There are over 200 flavors notes detectible in @woodfordreserve. Have you discovered them all? Consider using a fla… https://t.co/R6b62Usvnp","There are over 200 flavors notes detectible in @woodfordreserve. Have you discovered them all? Consider using a fla… https://t.co/R6b62Usvnp",,,"0","6",,"en",
"SPGlobal","2020-05-06 22:00:24","1258154673967693827","From @SPGMarketIntel: #Coronavirus #COVID19 impact dents wind, solar revenues: https://t.co/aLhxzbVWHt #ESG https://t.co/3luCHNFfqy","From @SPGMarketIntel: #Coronavirus #COVID19 impact dents wind, solar revenues: https://t.co/aLhxzbVWHt #ESG https://t.co/3luCHNFfqy",,,"0","0",,"en",
"TractorSupply","2020-05-06 22:03:47","1258155528103976960","Mother’s Day is this Sunday, 5/10 and we’ve got something for every Mom. Check out our Mother’s Day sale and save o… https://t.co/XNs9wUM3vs","Mother’s Day is this Sunday, 5/10 and we’ve got something for every Mom. Check out our Mother’s Day sale and save o… https://t.co/XNs9wUM3vs",,,"0","5",,"en",
"HCAhealthcare","2020-05-06 22:05:47","1258156029252173824","#ICYMI @TriStarHealth's dancing duo was recently featured on @DailyMailTV. Occupational therapist Meg Gegen helped… https://t.co/JmXBr1k19p","#ICYMI @TriStarHealth's dancing duo was recently featured on @DailyMailTV. Occupational therapist Meg Gegen helped… https://t.co/JmXBr1k19p",,,"1","6",,"en",
"XilinxInc","2020-05-06 22:07:04","1258156352691716096","Who wants a free #PYNQ-Z2 Advanced Development Kit and magical 🦄  unicorn? 

🙋 Head over to @Hacksterio to particip… https://t.co/QohQG1JxzO","Who wants a free #PYNQ-Z2 Advanced Development Kit and magical 🦄  unicorn? 

🙋 Head over to @Hacksterio to particip… https://t.co/QohQG1JxzO",,,"8","27",,"en",
"netflix","2020-05-06 22:07:11","1258156383792279552","sorry you have yet to realize that every gay person is very necessary https://t.co/xTOEcLWryc","sorry you have yet to realize that every gay person is very necessary https://t.co/xTOEcLWryc",,,"66529","404575",,"en",
"Cisco","2020-05-06 22:08:12","1258156638084763655","We are partnering with #FirstRespondersFirst to offer free child care to first responder healthcare workers. On beh… https://t.co/o4ke2m7M8M","We are partnering with #FirstRespondersFirst to offer free child care to first responder healthcare workers. On beh… https://t.co/o4ke2m7M8M",,,"14","22",,"en",
"CharlesSchwab","2020-05-06 22:10:09","1258157129875296258","We're excited to celebrate how our employees enrich our company culture throughout Asian Pacific American Heritage… https://t.co/34DmKhO0iT","We're excited to celebrate how our employees enrich our company culture throughout Asian Pacific American Heritage… https://t.co/34DmKhO0iT",,,"1","5",,"en",
"roberthalf","2020-05-06 22:10:45","1258157278382997504","Networking can feel overwhelming. Here are some tips to help you virtually stay connected and find your next job.… https://t.co/Tg1hU0wCON","Networking can feel overwhelming. Here are some tips to help you virtually stay connected and find your next job.… https://t.co/Tg1hU0wCON",,,"1","3",,"en",
"flir","2020-05-06 22:15:03","1258158360580575232","With the #LasVegas Strip temporarily chill, we got permission to fly a @DJIGlobal Matrice drone tricked out with a… https://t.co/Z5A3yB80l1","With the #LasVegas Strip temporarily chill, we got permission to fly a @DJIGlobal Matrice drone tricked out with a… https://t.co/Z5A3yB80l1",,,"6","15",,"en",
"energyinsights","2020-05-06 22:18:02","1258159110677282816","Getting tired of cooking the same thing? Head outside to your grill and try one of our customer-submitted #recipes.… https://t.co/ZEiJGDxOZr","Getting tired of cooking the same thing? Head outside to your grill and try one of our customer-submitted #recipes.… https://t.co/ZEiJGDxOZr",,,"1","1",,"en",
"F5Networks","2020-05-06 22:18:04","1258159119745388544","Building an application is only half the battle. Join @ksprague08, F5 GM of Application Services, at #F5Agility20 f… https://t.co/6gjYKxwsdG","Building an application is only half the battle. Join @ksprague08, F5 GM of Application Services, at #F5Agility20 f… https://t.co/6gjYKxwsdG",,,"3","5",,"en",
"Lennar","2020-05-06 22:18:41","1258159277128155136","What is your favorite meal to cook at home? #kitchengoals #dreamkitchen https://t.co/dQyTtmUePm https://t.co/8RvQj58Rw3","What is your favorite meal to cook at home? #kitchengoals #dreamkitchen https://t.co/dQyTtmUePm https://t.co/8RvQj58Rw3",,,"0","1",,"en",
"SPGlobal","2020-05-06 22:20:04","1258159625007960064","From @SPGlobalRatings: #Coronavirus #COVID19 will further slow demand for heavy trucks: https://t.co/3rVKqi52Bw https://t.co/iqtuwyOaU4","From @SPGlobalRatings: #Coronavirus #COVID19 will further slow demand for heavy trucks: https://t.co/3rVKqi52Bw https://t.co/iqtuwyOaU4",,,"0","1",,"en",
"salesforce","2020-05-06 22:21:55","1258160088864321536","Dear teachers, 

𝓣𝓱𝓪𝓷𝓴 𝔂𝓸𝓾. 

With education shifting from the classroom to the home, there’s renewed appreciation,… https://t.co/t9vkxaMpSe","Dear teachers, 

𝓣𝓱𝓪𝓷𝓴 𝔂𝓸𝓾. 

With education shifting from the classroom to the home, there’s renewed appreciation,… https://t.co/t9vkxaMpSe",,,"1","11",,"en",
"RoyalCaribbean","2020-05-06 22:23:33","1258160498660573190","(1/4) While conditions around the world are uncertain, we’re committed to your peace of mind. We’ve enhanced &amp; exte… https://t.co/ApY4UeYa49","(1/4) While conditions around the world are uncertain, we’re committed to your peace of mind. We’ve enhanced &amp; exte… https://t.co/ApY4UeYa49",,,"29","123",,"en",
"blackrock","2020-05-06 22:27:26","1258161478441582595","In our Aladdin Business, nothing gets done without collaboration. It's no surprise that Sudhir Nair, Head of the Al… https://t.co/8qhhVlprP0","In our Aladdin Business, nothing gets done without collaboration. It's no surprise that Sudhir Nair, Head of the Al… https://t.co/8qhhVlprP0",,,"4","11",,"en",
"salesforce","2020-05-06 22:28:00","1258161619496026112","As we prepare to return to a 𝘯𝘦𝘸 normal, making data-driven decisions is more important than ever. Reopening will b… https://t.co/WMdj0kiB2R","As we prepare to return to a 𝘯𝘦𝘸 normal, making data-driven decisions is more important than ever. Reopening will b… https://t.co/WMdj0kiB2R",,,"5","14",,"en",
"Paychex","2020-05-06 22:30:00","1258162123311648768","Many states are issuing executive orders or addendums to existing legislation in response to the #COVID19 pandemic.… https://t.co/ebDOXPAg8W","Many states are issuing executive orders or addendums to existing legislation in response to the #COVID19 pandemic.… https://t.co/ebDOXPAg8W",,,"3","4",,"en",
"Chevron","2020-05-06 22:30:01","1258162128927817730","check out mike wirth's interview with bloomberg @business to learn more about our financial priorities and how we'r… https://t.co/paQEhXHYhc","check out mike wirth's interview with bloomberg @business to learn more about our financial priorities and how we'r… https://t.co/paQEhXHYhc",,,"6","11",,"en",
"Equinix","2020-05-06 22:30:10","1258162167154704391","Today we announced our Q1 2020 earnings where #Equinix achieved its 69th consecutive quarter of revenue growth. Her… https://t.co/a8gCBfXlUX","Today we announced our Q1 2020 earnings where #Equinix achieved its 69th consecutive quarter of revenue growth. Her… https://t.co/a8gCBfXlUX",,,"0","3",,"en",
"PeoplesUnited","2020-05-06 22:30:13","1258162176780623875","People's United has long supported Habitat for Humanity and their local chapters. Recently, we had the opportunity… https://t.co/PHDTiF7v4D","People's United has long supported Habitat for Humanity and their local chapters. Recently, we had the opportunity… https://t.co/PHDTiF7v4D",,,"0","0",,"en",
"ComericaBank","2020-05-06 22:30:25","1258162229263949824","Comerica Bank colleagues have some adorable #WFH “co-workers”! Who are you sharing your #WorkFromHome office with?… https://t.co/uLvpDEClmy","Comerica Bank colleagues have some adorable #WFH “co-workers”! Who are you sharing your #WorkFromHome office with?… https://t.co/uLvpDEClmy",,,"0","3",,"en",
"LamResearch","2020-05-06 22:30:36","1258162275556433921","Industries such as manufacturing could experience increased efficiency through closer integration of humans &amp;… https://t.co/3iJEmyJ4o6","Industries such as manufacturing could experience increased efficiency through closer integration of humans &amp;… https://t.co/3iJEmyJ4o6",,,"0","1",,"en",
"Google","2020-05-06 22:32:07","1258162656252313600","What a performance! 🤩🍿 
Teachers deserve all the awards for keeping students engaged while they #stayhome. https://t.co/4wNeYz9Wdr","What a performance! 🤩🍿 
Teachers deserve all the awards for keeping students engaged while they #stayhome. https://t.co/4wNeYz9Wdr",,,"37","372",,"en",
"Amgen","2020-05-06 22:35:39","1258163545692225537","Take five minutes to hear from Amgen's Judy Brown on how we're supporting local communities, including in Thousand… https://t.co/ULLDBm27yz","Take five minutes to hear from Amgen's Judy Brown on how we're supporting local communities, including in Thousand… https://t.co/ULLDBm27yz",,,"4","16",,"en",
"SPGlobal","2020-05-06 22:40:06","1258164665307275264","From @SPGMarketIntel: A guide to the @federalreserve's 9 emergency lending facilities in response to the… https://t.co/W49KACUgFm","From @SPGMarketIntel: A guide to the @federalreserve's 9 emergency lending facilities in response to the… https://t.co/W49KACUgFm",,,"0","0",,"en",
"FOXTV","2020-05-06 22:45:39","1258166064245903360","Just some days? https://t.co/j6BSVK0NYp","Just some days? https://t.co/j6BSVK0NYp",,,"1","17",,"en",
"PulteHomes","2020-05-06 22:48:04","1258166668481769472","When buying a new couch, you might want to consider the different fabrics that will work best for your family. Do y… https://t.co/FFmxNkxQUk","When buying a new couch, you might want to consider the different fabrics that will work best for your family. Do y… https://t.co/FFmxNkxQUk",,,"0","5",,"en",
"DaVita","2020-05-06 22:54:31","1258168291601891330","Nurses are a key component to delivering quality care for patients. We celebrate &amp; honor #nurses today, &amp; every day… https://t.co/KEYM4UoDFq","Nurses are a key component to delivering quality care for patients. We celebrate &amp; honor #nurses today, &amp; every day… https://t.co/KEYM4UoDFq",,,"0","5",,"en",
"Nasdaq","2020-05-06 22:58:51","1258169383429472256","How does the economy move forward?

Join @Nasdaq CEO @adenatfriedman and @washingtonpost’s @CapehartJ Thursday for… https://t.co/QTavbdlu1b","How does the economy move forward?

Join @Nasdaq CEO @adenatfriedman and @washingtonpost’s @CapehartJ Thursday for… https://t.co/QTavbdlu1b",,,"0","9",,"en",
"pfizer","2020-05-06 23:00:00","1258169672374968320","Times may be stressful due to #COVID19, particularly for those living with chronic inflammatory conditions like #UC… https://t.co/MiwiqHyNyz","Times may be stressful due to #COVID19, particularly for those living with chronic inflammatory conditions like #UC… https://t.co/MiwiqHyNyz",,,"1","12",,"en",
"PerkinElmer","2020-05-06 23:00:01","1258169677815132160","To ensure #FoodQuality, it is essential to monitor the presence of #pesticides in food products, such as berries an… https://t.co/saGm7mGkTJ","To ensure #FoodQuality, it is essential to monitor the presence of #pesticides in food products, such as berries an… https://t.co/saGm7mGkTJ",,,"0","3",,"en",
"Ford","2020-05-06 23:00:05","1258169695699689472","👏 👏 👏 👏 👏 👏 👏​
In honor of #NationalNursesWeek, we’ll be joining the #ClapBecauseWeCare celebration for healthcare… https://t.co/AvS8UoUkR3","👏 👏 👏 👏 👏 👏 👏​
In honor of #NationalNursesWeek, we’ll be joining the #ClapBecauseWeCare celebration for healthcare… https://t.co/AvS8UoUkR3",,,"32","129",,"en",
"autozone","2020-05-06 23:00:07","1258169704654479361","Ensure your battery is ready for the road with these simple tips. 
#GetInTheZone https://t.co/6UAgMeh5ul","Ensure your battery is ready for the road with these simple tips. 
#GetInTheZone https://t.co/6UAgMeh5ul",,,"2","11",,"en",
